system:index,date,day,latitude,longitude,mean_2m_air_temperature,month,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,year,.geo
1_1_1_1_1_1_1_1_1_1_2_20121110_0,2012-11-10,10,41.3786852470309,-73.97633859179348,280.16837,11,6.7427754E-7,1.2873225,0.21991749,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121110_1,2012-11-10,10,41.3786852470309,-73.9314228275875,280.16837,11,6.7427754E-7,1.2873225,0.21991749,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121110_2,2012-11-10,10,41.33376948282493,-73.97633859179348,280.16837,11,6.7427754E-7,1.2873225,0.21991749,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121110_3,2012-11-10,10,41.33376948282493,-73.9314228275875,280.16837,11,6.7427754E-7,1.2873225,0.21991749,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121111_0,2012-11-11,11,41.3786852470309,-73.97633859179348,283.38998,11,0.0,-0.08596146,2.1254401,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121111_1,2012-11-11,11,41.3786852470309,-73.9314228275875,283.38998,11,0.0,-0.08596146,2.1254401,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121111_2,2012-11-11,11,41.33376948282493,-73.97633859179348,283.38998,11,0.0,-0.08596146,2.1254401,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121111_3,2012-11-11,11,41.33376948282493,-73.9314228275875,283.38998,11,0.0,-0.08596146,2.1254401,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121112_0,2012-11-12,12,41.3786852470309,-73.97633859179348,285.0397,11,1.9641593E-6,-0.039445605,3.1441612,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121112_1,2012-11-12,12,41.3786852470309,-73.9314228275875,285.0397,11,1.9641593E-6,-0.039445605,3.1441612,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121112_2,2012-11-12,12,41.33376948282493,-73.97633859179348,285.0397,11,1.9641593E-6,-0.039445605,3.1441612,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121112_3,2012-11-12,12,41.33376948282493,-73.9314228275875,285.0397,11,1.9641593E-6,-0.039445605,3.1441612,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121113_0,2012-11-13,13,41.3786852470309,-73.97633859179348,283.2759,11,0.00934291,0.68479294,0.19701737,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121113_1,2012-11-13,13,41.3786852470309,-73.9314228275875,283.2759,11,0.00934291,0.68479294,0.19701737,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121113_2,2012-11-13,13,41.33376948282493,-73.97633859179348,283.2759,11,0.00934291,0.68479294,0.19701737,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121113_3,2012-11-13,13,41.33376948282493,-73.9314228275875,283.2759,11,0.00934291,0.68479294,0.19701737,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121114_0,2012-11-14,14,41.3786852470309,-73.97633859179348,276.84586,11,0.0,-0.15541512,-2.8235195,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121114_1,2012-11-14,14,41.3786852470309,-73.9314228275875,276.84586,11,0.0,-0.15541512,-2.8235195,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121114_2,2012-11-14,14,41.33376948282493,-73.97633859179348,276.84586,11,0.0,-0.15541512,-2.8235195,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121114_3,2012-11-14,14,41.33376948282493,-73.9314228275875,276.84586,11,0.0,-0.15541512,-2.8235195,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121115_0,2012-11-15,15,41.3786852470309,-73.97633859179348,274.89523,11,0.0,-0.6236637,-1.8921427,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121115_1,2012-11-15,15,41.3786852470309,-73.9314228275875,274.89523,11,0.0,-0.6236637,-1.8921427,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121115_2,2012-11-15,15,41.33376948282493,-73.97633859179348,274.89523,11,0.0,-0.6236637,-1.8921427,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121115_3,2012-11-15,15,41.33376948282493,-73.9314228275875,274.89523,11,0.0,-0.6236637,-1.8921427,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121116_0,2012-11-16,16,41.3786852470309,-73.97633859179348,275.04398,11,0.0,-0.14574112,-1.8663043,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121116_1,2012-11-16,16,41.3786852470309,-73.9314228275875,275.04398,11,0.0,-0.14574112,-1.8663043,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121116_2,2012-11-16,16,41.33376948282493,-73.97633859179348,275.04398,11,0.0,-0.14574112,-1.8663043,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121116_3,2012-11-16,16,41.33376948282493,-73.9314228275875,275.04398,11,0.0,-0.14574112,-1.8663043,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121117_0,2012-11-17,17,41.3786852470309,-73.97633859179348,276.2095,11,0.0,-0.30728048,-2.1572201,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121117_1,2012-11-17,17,41.3786852470309,-73.9314228275875,276.2095,11,0.0,-0.30728048,-2.1572201,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121117_2,2012-11-17,17,41.33376948282493,-73.97633859179348,276.2095,11,0.0,-0.30728048,-2.1572201,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121117_3,2012-11-17,17,41.33376948282493,-73.9314228275875,276.2095,11,0.0,-0.30728048,-2.1572201,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121118_0,2012-11-18,18,41.3786852470309,-73.97633859179348,275.58405,11,0.0,-1.084128,-1.2582597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121118_1,2012-11-18,18,41.3786852470309,-73.9314228275875,275.58405,11,0.0,-1.084128,-1.2582597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121118_2,2012-11-18,18,41.33376948282493,-73.97633859179348,275.58405,11,0.0,-1.084128,-1.2582597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121118_3,2012-11-18,18,41.33376948282493,-73.9314228275875,275.58405,11,0.0,-1.084128,-1.2582597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121119_0,2012-11-19,19,41.3786852470309,-73.97633859179348,275.1197,11,0.0,-1.2392104,-1.1485726,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121119_1,2012-11-19,19,41.3786852470309,-73.9314228275875,275.1197,11,0.0,-1.2392104,-1.1485726,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121119_2,2012-11-19,19,41.33376948282493,-73.97633859179348,275.1197,11,0.0,-1.2392104,-1.1485726,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121119_3,2012-11-19,19,41.33376948282493,-73.9314228275875,275.1197,11,0.0,-1.2392104,-1.1485726,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121120_0,2012-11-20,20,41.3786852470309,-73.97633859179348,275.744,11,0.0,-0.14420353,-1.0481445,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121120_1,2012-11-20,20,41.3786852470309,-73.9314228275875,275.744,11,0.0,-0.14420353,-1.0481445,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121120_2,2012-11-20,20,41.33376948282493,-73.97633859179348,275.744,11,0.0,-0.14420353,-1.0481445,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121120_3,2012-11-20,20,41.33376948282493,-73.9314228275875,275.744,11,0.0,-0.14420353,-1.0481445,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121121_0,2012-11-21,21,41.3786852470309,-73.97633859179348,277.54065,11,0.0,-0.49616554,-1.4481946,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121121_1,2012-11-21,21,41.3786852470309,-73.9314228275875,277.54065,11,0.0,-0.49616554,-1.4481946,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121121_2,2012-11-21,21,41.33376948282493,-73.97633859179348,277.54065,11,0.0,-0.49616554,-1.4481946,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121121_3,2012-11-21,21,41.33376948282493,-73.9314228275875,277.54065,11,0.0,-0.49616554,-1.4481946,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121122_0,2012-11-22,22,41.3786852470309,-73.97633859179348,277.76492,11,4.284084E-8,-0.23335887,-0.3253874,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121122_1,2012-11-22,22,41.3786852470309,-73.9314228275875,277.76492,11,4.284084E-8,-0.23335887,-0.3253874,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121122_2,2012-11-22,22,41.33376948282493,-73.97633859179348,277.76492,11,4.284084E-8,-0.23335887,-0.3253874,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121122_3,2012-11-22,22,41.33376948282493,-73.9314228275875,277.76492,11,4.284084E-8,-0.23335887,-0.3253874,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121123_0,2012-11-23,23,41.3786852470309,-73.97633859179348,278.30826,11,6.146729E-7,0.6877439,2.1357388,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121123_1,2012-11-23,23,41.3786852470309,-73.9314228275875,278.30826,11,6.146729E-7,0.6877439,2.1357388,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121123_2,2012-11-23,23,41.33376948282493,-73.97633859179348,278.30826,11,6.146729E-7,0.6877439,2.1357388,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121123_3,2012-11-23,23,41.33376948282493,-73.9314228275875,278.30826,11,6.146729E-7,0.6877439,2.1357388,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121124_0,2012-11-24,24,41.3786852470309,-73.97633859179348,278.2067,11,9.392556E-4,3.8210347,-1.0406859,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121124_1,2012-11-24,24,41.3786852470309,-73.9314228275875,278.2067,11,9.392556E-4,3.8210347,-1.0406859,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121124_2,2012-11-24,24,41.33376948282493,-73.97633859179348,278.2067,11,9.392556E-4,3.8210347,-1.0406859,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121124_3,2012-11-24,24,41.33376948282493,-73.9314228275875,278.2067,11,9.392556E-4,3.8210347,-1.0406859,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121125_0,2012-11-25,25,41.3786852470309,-73.97633859179348,274.3801,11,2.052635E-5,4.212052,-0.9734281,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121125_1,2012-11-25,25,41.3786852470309,-73.9314228275875,274.3801,11,2.052635E-5,4.212052,-0.9734281,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121125_2,2012-11-25,25,41.33376948282493,-73.97633859179348,274.3801,11,2.052635E-5,4.212052,-0.9734281,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121125_3,2012-11-25,25,41.33376948282493,-73.9314228275875,274.3801,11,2.052635E-5,4.212052,-0.9734281,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121126_0,2012-11-26,26,41.3786852470309,-73.97633859179348,275.5899,11,0.0,2.725673,0.6534081,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121126_1,2012-11-26,26,41.3786852470309,-73.9314228275875,275.5899,11,0.0,2.725673,0.6534081,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121126_2,2012-11-26,26,41.33376948282493,-73.97633859179348,275.5899,11,0.0,2.725673,0.6534081,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121126_3,2012-11-26,26,41.33376948282493,-73.9314228275875,275.5899,11,0.0,2.725673,0.6534081,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121127_0,2012-11-27,27,41.3786852470309,-73.97633859179348,273.6556,11,0.00494626,0.020303302,-0.12930597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121127_1,2012-11-27,27,41.3786852470309,-73.9314228275875,273.6556,11,0.00494626,0.020303302,-0.12930597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121127_2,2012-11-27,27,41.33376948282493,-73.97633859179348,273.6556,11,0.00494626,0.020303302,-0.12930597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121127_3,2012-11-27,27,41.33376948282493,-73.9314228275875,273.6556,11,0.00494626,0.020303302,-0.12930597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121128_0,2012-11-28,28,41.3786852470309,-73.97633859179348,274.0924,11,4.8212707E-5,1.1221565,-1.2011728,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121128_1,2012-11-28,28,41.3786852470309,-73.9314228275875,274.0924,11,4.8212707E-5,1.1221565,-1.2011728,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121128_2,2012-11-28,28,41.33376948282493,-73.97633859179348,274.0924,11,4.8212707E-5,1.1221565,-1.2011728,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121128_3,2012-11-28,28,41.33376948282493,-73.9314228275875,274.0924,11,4.8212707E-5,1.1221565,-1.2011728,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121129_0,2012-11-29,29,41.3786852470309,-73.97633859179348,274.77008,11,0.0,2.8541515,0.8871417,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121129_1,2012-11-29,29,41.3786852470309,-73.9314228275875,274.77008,11,0.0,2.8541515,0.8871417,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_1_2_20121129_2,2012-11-29,29,41.33376948282493,-73.97633859179348,274.77008,11,0.0,2.8541515,0.8871417,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_1_2_20121129_3,2012-11-29,29,41.33376948282493,-73.9314228275875,274.77008,11,0.0,2.8541515,0.8871417,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130901_0,2013-09-01,1,41.3786852470309,-73.97633859179348,296.92487,9,0.026386729,0.164592,1.4450706,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130901_1,2013-09-01,1,41.3786852470309,-73.9314228275875,296.92487,9,0.026386729,0.164592,1.4450706,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130901_2,2013-09-01,1,41.33376948282493,-73.97633859179348,296.92487,9,0.026386729,0.164592,1.4450706,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130901_3,2013-09-01,1,41.33376948282493,-73.9314228275875,296.92487,9,0.026386729,0.164592,1.4450706,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130902_0,2013-09-02,2,41.3786852470309,-73.97633859179348,296.3859,9,0.010612737,-0.3935964,1.0554711,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130902_1,2013-09-02,2,41.3786852470309,-73.9314228275875,296.3859,9,0.010612737,-0.3935964,1.0554711,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130902_2,2013-09-02,2,41.33376948282493,-73.97633859179348,296.3859,9,0.010612737,-0.3935964,1.0554711,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130902_3,2013-09-02,2,41.33376948282493,-73.9314228275875,296.3859,9,0.010612737,-0.3935964,1.0554711,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130903_0,2013-09-03,3,41.3786852470309,-73.97633859179348,294.23358,9,0.005748689,1.374324,-0.32662138,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130903_1,2013-09-03,3,41.3786852470309,-73.9314228275875,294.23358,9,0.005748689,1.374324,-0.32662138,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_1_1_1_2_20130903_2,2013-09-03,3,41.33376948282493,-73.97633859179348,294.23358,9,0.005748689,1.374324,-0.32662138,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130903_3,2013-09-03,3,41.33376948282493,-73.9314228275875,294.23358,9,0.005748689,1.374324,-0.32662138,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_1_1_1_2_20130904_0,2013-09-04,4,41.3786852470309,-73.97633859179348,292.6784,9,0.0,2.3958244,-0.36016485,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
